#Meteo hourly data
#Site;Osternburg_P90_GTI for standard PV_year
#Country;Germany
#Data Source;Helioclim3v4
#Time step;Hour
#Year;2059
#Latitude;53.1138
#Longitude;8.2664
#Altitude;5.0
#Time zone; 2
#Plane tilt;53
#Plane azimuth;0
Year;Month;Day;Hour;Minute;GHI;DHI;DNI;GPI;Tamb;WindVel;SunAlt;SunAzim;Press
;;;;;W/m2;W/m2;W/m2;W/m2;deg.C;m/s;deg;deg;Pa
2059;01;01;01;00;0;0;0;0;10.1;13.0;0.0;179.9;101580601
2059;01;01;02;00;0;0;0;0;3.2;6.1;0.0;-153.5;100638511
2059;01;01;03;00;0;0;0;0;3.2;5.8;0.0;-131.3;100695239
2059;01;01;04;00;0;0;0;0;3.0;5.6;0.0;-113.8;100744876
2059;01;01;05;00;0;0;0;0;2.8;5.5;0.0;-99.6;100788435
2059;01;01;06;00;0;0;0;0;2.6;5.5;0.0;-87.2;100833007
2059;01;01;07;00;0;0;0;0;2.5;5.2;0.0;-75.8;100895813
2059;01;01;08;00;0;0;0;0;2.4;5.0;0.0;-64.5;100961658
2059;01;01;09;00;0;0;0;0;2.3;4.9;0.0;-53.0;101044724
2059;01;01;10;00;12;12;8;15;2.5;4.8;4.4;-40.8;101132855
2059;01;01;11;00;32;30;12;35;2.8;4.5;9.5;-27.9;101218960
2059;01;01;12;00;50;46;14;52;3.1;4.2;12.8;-14.2;101286831
2059;01;01;13;00;63;59;19;68;3.3;3.8;13.9;-0.1;101327351
2059;01;01;14;00;58;54;20;65;3.3;3.1;12.8;14.0;101376988
2059;01;01;15;00;33;31;12;36;2.9;2.3;9.6;27.7;101447898
2059;01;01;16;00;13;12;9;16;2.4;2.3;4.5;40.7;101537042
2059;01;01;17;00;0;0;0;0;2.1;2.2;0.0;52.8;101626186
2059;01;01;18;00;0;0;0;0;2.1;2.1;0.0;64.4;101718369
2059;01;01;19;00;0;0;0;0;2.1;2.0;0.0;75.6;101812578
2059;01;01;20;00;0;0;0;0;2.1;2.0;0.0;87.1;101904761
2059;01;01;21;00;0;0;0;0;2.1;2.0;0.0;99.4;101999983
2059;01;01;22;00;0;0;0;0;2.1;2.0;0.0;113.6;102090140
2059;01;01;23;00;0;0;0;0;2.0;2.1;0.0;131.0;102182323
2059;01;01;24;00;0;0;0;0;1.9;2.2;0.0;153.2;102256272
2059;01;02;01;00;0;0;0;0;1.9;2.3;0.0;179.7;102324143
2059;01;02;02;00;0;0;0;0;1.9;2.3;0.0;-153.8;102395053
2059;01;02;03;00;0;0;0;0;2.1;2.4;0.0;-131.5;102472041
2059;01;02;04;00;0;0;0;0;2.2;2.5;0.0;-114.0;102552068
2059;01;02;05;00;0;0;0;0;2.2;2.5;0.0;-99.7;102622978
2059;01;02;06;00;0;0;0;0;2.3;2.4;0.0;-87.4;102686797
2059;01;02;07;00;0;0;0;0;2.4;2.4;0.0;-75.9;102762772
2059;01;02;08;00;0;0;0;0;2.4;2.5;0.0;-64.7;102844825
2059;01;02;09;00;0;0;0;0;2.3;2.6;0.0;-53.1;102928904
2059;01;02;10;00;15;14;10;19;2.3;2.8;4.5;-41.0;103022100
2059;01;02;11;00;39;36;15;44;2.7;3.3;9.6;-28.1;103107192
2059;01;02;12;00;56;52;17;61;2.9;3.6;12.8;-14.4;103165946
2059;01;02;13;00;82;73;36;100;3.0;3.6;14.0;-0.2;103190258
2059;01;02;14;00;76;68;35;93;3.0;3.7;12.9;13.9;103221661
2059;01;02;15;00;51;47;24;61;2.7;3.4;9.7;27.6;103275350
2059;01;02;16;00;20;19;14;26;1.8;2.9;4.7;40.6;103352338
2059;01;02;17;00;1;1;1;1;0.6;2.8;0.0;52.8;103427300
2059;01;02;18;00;0;0;0;0;0.2;2.7;0.0;64.3;103485041
2059;01;02;19;00;0;0;0;0;-0.2;2.6;0.0;75.6;103536704
2059;01;02;20;00;0;0;0;0;-0.3;2.5;0.0;87.0;103583302
2059;01;02;21;00;0;0;0;0;-0.5;2.3;0.0;99.4;103632939
2059;01;02;22;00;0;0;0;0;-0.5;2.2;0.0;113.5;103672446
2059;01;02;23;00;0;0;0;0;-0.5;2.0;0.0;130.9;103710940
2059;01;02;24;00;0;0;0;0;-0.4;1.8;0.0;153.0;103731200
2059;01;03;01;00;0;0;0;0;-0.1;1.7;0.0;179.5;103737278
2059;01;03;02;00;0;0;0;0;0.3;1.5;0.0;-154.0;103753486
2059;01;03;03;00;0;0;0;0;0.7;1.2;0.0;-131.7;103775772
2059;01;03;04;00;0;0;0;0;1.3;0.9;0.0;-114.2;103786915
2059;01;03;05;00;0;0;0;0;1.5;0.7;0.0;-99.9;103796032
2059;01;03;06;00;0;0;0;0;1.4;0.8;0.0;-87.5;103824396
2059;01;03;07;00;0;0;0;0;1.2;1.3;0.0;-76.1;103876059
2059;01;03;08;00;0;0;0;0;1.0;1.5;0.0;-64.8;103925696
2059;01;03;09;00;1;1;1;1;1.0;1.6;0.0;-53.3;103966216
2059;01;03;10;00;28;26;25;41;1.6;1.5;4.5;-41.1;104006736
2059;01;03;11;00;77;62;83;134;2.7;1.3;9.6;-28.2;104038139
2059;01;03;12;00;86;72;60;124;3.5;1.3;12.9;-14.5;104034087
2059;01;03;13;00;71;66;24;79;3.9;1.3;14.1;-0.3;104008762
2059;01;03;14;00;64;59;23;72;4.0;1.3;13.0;13.8;103992554
2059;01;03;15;00;50;46;23;59;3.5;1.2;9.8;27.6;104008762
2059;01;03;16;00;20;19;14;26;2.6;1.4;4.8;40.5;104035100
2059;01;03;17;00;1;1;1;1;2.0;1.5;0.0;52.7;104050295
2059;01;03;18;00;0;0;0;0;1.9;1.7;0.0;64.3;104071568
2059;01;03;19;00;0;0;0;0;1.8;1.9;0.0;75.6;104096893
2059;01;03;20;00;0;0;0;0;1.7;2.2;0.0;87.0;104130322
2059;01;03;21;00;0;0;0;0;1.5;2.3;0.0;99.3;104160712
2059;01;03;22;00;0;0;0;0;1.3;2.0;0.0;113.5;104190089
2059;01;03;23;00;0;0;0;0;1.1;1.9;0.0;130.9;104224531
2059;01;03;24;00;0;0;0;0;0.9;1.6;0.0;152.9;104247830
2059;01;04;01;00;0;0;0;0;0.6;1.1;0.0;179.3;104254921
2059;01;04;02;00;0;0;0;0;0.3;0.6;0.0;-154.3;104268090
2059;01;04;03;00;0;0;0;0;0.2;0.2;0.0;-132.0;104283285
2059;01;04;04;00;0;0;0;0;0.1;0.3;0.0;-114.4;104301519
2059;01;04;05;00;0;0;0;0;-0.2;0.9;0.0;-100.1;104319753
2059;01;04;06;00;0;0;0;0;-0.4;1.5;0.0;-87.7;104334948
2059;01;04;07;00;0;0;0;0;-0.3;1.9;0.0;-76.2;104363312
2059;01;04;08;00;0;0;0;0;-0.3;2.3;0.0;-64.9;104404845
2059;01;04;09;00;0;0;0;0;-0.2;2.6;0.0;-53.4;104443339
2059;01;04;10;00;17;16;12;22;0.4;3.5;4.6;-41.3;104498041
2059;01;04;11;00;44;41;18;50;1.1;4.0;9.7;-28.3;104533496
2059;01;04;12;00;59;55;19;64;1.6;4.0;13.0;-14.6;104533496
2059;01;04;13;00;65;60;19;69;1.9;4.1;14.2;-0.4;104486898
2059;01;04;14;00;61;56;19;66;1.9;4.2;13.1;13.7;104434222
2059;01;04;15;00;47;44;20;54;1.5;4.3;10.0;27.5;104405858
2059;01;04;16;00;21;19;14;26;0.6;3.7;4.9;40.5;104395728
2059;01;04;17;00;1;1;1;1;-0.4;3.7;0.0;52.7;104409910
2059;01;04;18;00;0;0;0;0;-0.3;4.1;0.0;64.3;104424092
2059;01;04;19;00;0;0;0;0;-0.1;4.0;0.0;75.5;104439287
2059;01;04;20;00;0;0;0;0;0.2;3.6;0.0;87.0;104437261
2059;01;04;21;00;0;0;0;0;0.1;3.2;0.0;99.3;104422066
2059;01;04;22;00;0;0;0;0;0.0;3.5;0.0;113.5;104415988
2059;01;04;23;00;0;0;0;0;-0.1;3.7;0.0;130.8;104408897
2059;01;04;24;00;0;0;0;0;-0.2;4.0;0.0;152.8;104388637
2059;01;05;01;00;0;0;0;0;-0.4;4.1;0.0;179.0;104349130
2059;01;05;02;00;0;0;0;0;-0.7;4.2;0.0;-154.5;104304558
2059;01;05;03;00;0;0;0;0;-0.9;4.1;0.0;-132.2;104250869
2059;01;05;04;00;0;0;0;0;-0.9;4.1;0.0;-114.6;104189076
2059;01;05;05;00;0;0;0;0;-0.6;4.2;0.0;-100.3;104126270
2059;01;05;06;00;0;0;0;0;-0.4;4.2;0.0;-87.9;104062451
2059;01;05;07;00;0;0;0;0;-0.2;4.5;0.0;-76.4;104029022
2059;01;05;08;00;0;0;0;0;-0.1;5.1;0.0;-65.1;104005723
2059;01;05;09;00;0;0;0;0;-0.2;5.2;0.0;-53.6;103985463
2059;01;05;10;00;18;17;12;22;0.1;5.6;4.6;-41.4;103958112
2059;01;05;11;00;43;40;17;49;0.8;6.3;9.8;-28.5;103917592
2059;01;05;12;00;58;54;18;63;1.4;6.5;13.1;-14.7;103852760
2059;01;05;13;00;63;58;17;66;1.9;6.5;14.3;-0.6;103770707
2059;01;05;14;00;59;55;18;64;2.2;6.5;13.3;13.7;103705875
2059;01;05;15;00;45;42;18;51;2.2;6.3;10.1;27.4;103657251
2059;01;05;16;00;19;18;12;24;1.7;6.2;5.1;40.4;103624835
2059;01;05;17;00;1;1;1;1;1.2;6.3;0.0;52.7;103594445
2059;01;05;18;00;0;0;0;0;0.8;6.3;0.0;64.2;103571146
2059;01;05;19;00;0;0;0;0;0.7;6.5;0.0;75.5;103563042
2059;01;05;20;00;0;0;0;0;0.6;6.6;0.0;87.0;103560003
2059;01;05;21;00;0;0;0;0;0.4;6.6;0.0;99.3;103538730
2059;01;05;22;00;0;0;0;0;0.2;6.4;0.0;113.5;103529613
2059;01;05;23;00;0;0;0;0;-0.0;6.3;0.0;130.8;103542782
2059;01;05;24;00;0;0;0;0;-0.1;6.2;0.0;152.7;103554938
2059;01;06;01;00;0;0;0;0;-0.2;6.0;0.0;178.8;103550886
2059;01;06;02;00;0;0;0;0;-0.3;5.9;0.0;-154.7;103542782
2059;01;06;03;00;0;0;0;0;-0.3;5.7;0.0;-132.4;103546834
2059;01;06;04;00;0;0;0;0;-0.4;5.6;0.0;-114.8;103552912
2059;01;06;05;00;0;0;0;0;-0.5;5.7;0.0;-100.5;103561016
2059;01;06;06;00;0;0;0;0;-0.5;5.8;0.0;-88.0;103576211
2059;01;06;07;00;0;0;0;0;-0.5;5.8;0.0;-76.5;103600523
2059;01;06;08;00;0;0;0;0;-0.5;5.8;0.0;-65.2;103635978
2059;01;06;09;00;0;0;0;0;-0.5;6.0;0.0;-53.7;103684602
2059;01;06;10;00;15;15;10;19;-0.2;6.1;4.7;-41.5;103729174
2059;01;06;11;00;40;37;15;44;0.2;6.4;9.8;-28.6;103763616
2059;01;06;12;00;55;51;16;58;0.6;6.4;13.2;-14.9;103772733
2059;01;06;13;00;59;55;15;61;1.0;6.2;14.4;-0.7;103756525
2059;01;06;14;00;55;51;16;58;1.2;6.1;13.4;13.6;103742343
2059;01;06;15;00;42;39;15;46;1.1;6.0;10.3;27.4;103748421
2059;01;06;16;00;19;17;11;23;0.8;5.6;5.2;40.4;103774759
2059;01;06;17;00;1;1;1;1;0.4;5.5;0.0;52.6;103805149
2059;01;06;18;00;0;0;0;0;0.1;5.4;0.0;64.2;103829461
2059;01;06;19;00;0;0;0;0;-0.1;5.5;0.0;75.5;103858838
2059;01;06;20;00;0;0;0;0;-0.2;5.7;0.0;87.0;103893280
2059;01;06;21;00;0;0;0;0;-0.3;5.7;0.0;99.3;103929748
2059;01;06;22;00;0;0;0;0;-0.4;5.7;0.0;113.4;103956086
2059;01;06;23;00;0;0;0;0;-0.5;5.6;0.0;130.7;103975333
2059;01;06;24;00;0;0;0;0;-0.6;5.5;0.0;152.5;103988502
2059;01;07;01;00;0;0;0;0;-0.7;5.4;0.0;178.6;103984450
2059;01;07;02;00;0;0;0;0;-0.8;5.4;0.0;-155.0;103979385
2059;01;07;03;00;0;0;0;0;-0.9;5.3;0.0;-132.7;103983437
2059;01;07;04;00;0;0;0;0;-1.0;5.4;0.0;-115.0;103990528
2059;01;07;05;00;0;0;0;0;-0.9;5.6;0.0;-100.7;103992554
2059;01;07;06;00;0;0;0;0;-0.9;5.8;0.0;-88.2;103996606
2059;01;07;07;00;0;0;0;0;-0.8;5.8;0.0;-76.7;104014840
2059;01;07;08;00;0;0;0;0;-0.8;5.8;0.0;-65.4;104042191
2059;01;07;09;00;0;0;1;1;-0.7;5.9;0.0;-53.9;104081698
2059;01;07;10;00;17;16;11;21;-0.4;6.1;4.7;-41.7;104126270
2059;01;07;11;00;42;39;16;47;0.2;6.4;9.9;-28.7;104153621
2059;01;07;12;00;58;54;17;62;0.7;6.2;13.3;-15.0;104154634
2059;01;07;13;00;62;58;17;65;1.2;6.0;14.5;-0.8;104137413
2059;01;07;14;00;57;53;17;61;1.4;5.8;13.5;13.5;104111075
2059;01;07;15;00;44;41;16;49;1.4;5.4;10.4;27.3;104095880
2059;01;07;16;00;20;19;12;24;1.0;5.1;5.4;40.4;104095880
2059;01;07;17;00;1;1;1;2;0.4;5.2;0.0;52.6;104106010
2059;01;07;18;00;0;0;0;0;0.2;5.5;0.0;64.2;104129309
2059;01;07;19;00;0;0;0;0;0.0;5.6;0.0;75.5;104157673
2059;01;07;20;00;0;0;0;0;-0.1;5.5;0.0;87.0;104179959
2059;01;07;21;00;0;0;0;0;-0.3;5.5;0.0;99.3;104194141
2059;01;07;22;00;0;0;0;0;-0.4;5.5;0.0;113.4;104204271
2059;01;07;23;00;0;0;0;0;-0.4;5.8;0.0;130.7;104221492
2059;01;07;24;00;0;0;0;0;-0.6;5.5;0.0;152.4;104224531
2059;01;08;01;00;0;0;0;0;-0.9;5.4;0.0;178.5;104209336
2059;01;08;02;00;0;0;0;0;-1.1;5.5;0.0;-155.2;104198193
2059;01;08;03;00;0;0;0;0;-1.5;5.4;0.0;-132.9;104186037
2059;01;08;04;00;0;0;0;0;-2.2;5.4;0.0;-115.2;104169829
2059;01;08;05;00;0;0;0;0;-3.3;5.2;0.0;-100.9;104152608
2059;01;08;06;00;0;0;0;0;-4.1;5.2;0.0;-88.4;104152608
2059;01;08;07;00;0;0;0;0;-4.8;5.3;0.0;-76.9;104164764
2059;01;08;08;00;0;0;0;0;-5.3;5.2;0.0;-65.6;104181985
2059;01;08;09;00;0;0;1;1;-5.4;5.2;0.0;-54.0;104211362
2059;01;08;10;00;17;16;11;22;-4.6;5.5;4.8;-41.8;104245804
2059;01;08;11;00;42;39;16;46;-3.2;5.7;10.0;-28.9;104272142
2059;01;08;12;00;57;53;16;60;-1.9;5.7;13.4;-15.1;104273155
2059;01;08;13;00;64;59;17;67;-0.9;5.8;14.7;-0.9;104243778
2059;01;08;14;00;58;54;16;61;-0.3;5.5;13.7;13.4;104200219
2059;01;08;15;00;45;42;16;49;-0.3;5.3;10.6;27.2;104171855
2059;01;08;16;00;20;19;12;25;-1.2;4.5;5.6;40.3;104166790
2059;01;08;17;00;1;1;2;2;-2.6;4.8;0.0;52.6;104176920
2059;01;08;18;00;0;0;0;0;-3.1;5.1;0.0;64.2;104207310
2059;01;08;19;00;0;0;0;0;-3.6;5.0;0.0;75.5;104266064
2059;01;08;20;00;0;0;0;0;-3.9;4.8;0.0;87.0;104323805
2059;01;08;21;00;0;0;0;0;-4.2;4.6;0.0;99.3;104368377
2059;01;08;22;00;0;0;0;0;-4.5;4.4;0.0;113.4;104386611
2059;01;08;23;00;0;0;0;0;-4.7;4.3;0.0;130.6;104385598
2059;01;08;24;00;0;0;0;0;-4.8;4.1;0.0;152.3;104364325
2059;01;09;01;00;0;0;0;0;-4.8;4.0;0.0;178.3;104332922
2059;01;09;02;00;0;0;0;0;-4.9;3.8;0.0;-155.5;104312662
2059;01;09;03;00;0;0;0;0;-4.9;3.7;0.0;-133.2;104304558
2059;01;09;04;00;0;0;0;0;-5.1;3.6;0.0;-115.5;104297467
2059;01;09;05;00;0;0;0;0;-5.4;3.6;0.0;-101.1;104272142
2059;01;09;06;00;0;0;0;0;-5.6;3.6;0.0;-88.6;104254921
2059;01;09;07;00;0;0;0;0;-5.7;3.6;0.0;-77.0;104263025
2059;01;09;08;00;0;0;0;0;-5.9;3.7;0.0;-65.7;104277207
2059;01;09;09;00;1;1;2;2;-5.9;3.8;0.0;-54.2;104283285
2059;01;09;10;00;38;33;48;66;-5.3;4.0;4.9;-42.0;104287337
2059;01;09;11;00;107;67;222;275;-4.3;4.5;10.1;-29.0;104281259
2059;01;09;12;00;173;78;400;493;-3.2;4.3;13.5;-15.2;104241752
2059;01;09;13;00;203;78;487;598;-2.0;3.9;14.8;-1.0;104166790
2059;01;09;14;00;182;77;437;533;-1.2;3.4;13.8;13.3;104092841
2059;01;09;15;00;123;68;285;342;-0.9;3.0;10.7;27.2;104059412
2059;01;09;16;00;49;40;78;101;-2.1;2.3;5.7;40.3;104046243
2059;01;09;17;00;4;3;5;6;-4.0;2.7;0.0;52.6;104042191
2059;01;09;18;00;0;0;0;0;-4.6;3.1;0.0;64.2;104023957
2059;01;09;19;00;0;0;0;0;-4.8;3.4;0.0;75.6;103999645
2059;01;09;20;00;0;0;0;0;-5.0;3.6;0.0;87.0;103986476
2059;01;09;21;00;0;0;0;0;-5.1;3.6;0.0;99.4;103964190
2059;01;09;22;00;0;0;0;0;-5.0;3.5;0.0;113.4;103938865
2059;01;09;23;00;0;0;0;0;-4.4;3.4;0.0;130.6;103919618
2059;01;09;24;00;0;0;0;0;-3.6;4.0;0.0;152.3;103878085
2059;01;10;01;00;0;0;0;0;-3.6;4.0;0.0;178.1;103857825
2059;01;10;02;00;0;0;0;0;-3.6;3.7;0.0;-155.7;103853773
2059;01;10;03;00;0;0;0;0;-3.5;3.9;0.0;-133.4;103826422
2059;01;10;04;00;0;0;0;0;-3.3;4.3;0.0;-115.7;103788941
2059;01;10;05;00;0;0;0;0;-3.2;4.4;0.0;-101.3;103785902
2059;01;10;06;00;0;0;0;0;-3.4;4.4;0.0;-88.8;103796032
2059;01;10;07;00;0;0;0;0;-3.5;4.7;0.0;-77.2;103813253
2059;01;10;08;00;0;0;0;0;-3.2;5.1;0.0;-65.9;103844656
2059;01;10;09;00;1;1;2;2;-2.8;5.4;0.0;-54.3;103860864
2059;01;10;10;00;31;28;27;45;-1.8;5.8;5.0;-42.1;103866942
2059;01;10;11;00;87;67;105;160;-0.7;5.8;10.2;-29.1;103884163
2059;01;10;12;00;123;89;143;230;0.4;5.8;13.6;-15.4;103882137
2059;01;10;13;00;89;79;36;104;1.3;5.9;14.9;-1.1;103823383
2059;01;10;14;00;72;66;25;81;1.9;5.8;14.0;13.3;103757538
2059;01;10;15;00;54;50;22;62;2.2;5.7;10.9;27.1;103697771
2059;01;10;16;00;26;24;15;31;2.1;5.7;5.9;40.3;103668394
2059;01;10;17;00;2;2;2;3;1.9;6.0;0.0;52.6;103652186
2059;01;10;18;00;0;0;0;0;1.7;6.3;0.0;64.2;103636991
2059;01;10;19;00;0;0;0;0;1.7;6.7;0.0;75.6;103630913
2059;01;10;20;00;0;0;0;0;1.7;7.0;0.0;87.1;103618757
2059;01;10;21;00;0;0;0;0;2.0;7.4;0.0;99.4;103607614
2059;01;10;22;00;0;0;0;0;2.0;7.3;0.0;113.5;103582289
2059;01;10;23;00;0;0;0;0;2.1;7.3;0.0;130.6;103551899
2059;01;10;24;00;0;0;0;0;2.3;7.7;0.0;152.2;103516444
2059;01;11;01;00;0;0;0;0;2.3;8.0;0.0;177.9;103480989
2059;01;11;02;00;0;0;0;0;2.3;8.1;0.0;-156.0;103442495
2059;01;11;03;00;0;0;0;0;2.2;8.5;0.0;-133.7;103406027
2059;01;11;04;00;0;0;0;0;1.6;8.0;0.0;-115.9;103360442
2059;01;11;05;00;0;0;0;0;1.2;8.0;0.0;-101.5;103317896
2059;01;11;06;00;0;0;0;0;1.0;8.0;0.0;-89.0;103286493
2059;01;11;07;00;0;0;0;0;1.0;8.0;0.0;-77.4;103271298
2059;01;11;08;00;0;0;0;0;1.1;8.0;0.0;-66.1;103268259
2059;01;11;09;00;2;2;2;3;1.2;8.2;0.0;-54.5;103270285
2059;01;11;10;00;39;34;49;68;1.4;8.4;5.1;-42.3;103276363
2059;01;11;11;00;106;69;198;252;1.8;8.7;10.3;-29.3;103280415
2059;01;11;12;00;99;82;71;143;2.2;8.8;13.8;-15.5;103240908
2059;01;11;13;00;90;80;39;109;2.5;8.7;15.1;-1.2;103171011
2059;01;11;14;00;63;58;18;67;2.6;8.7;14.2;13.2;103124413
2059;01;11;15;00;44;42;15;48;2.7;8.4;11.1;27.1;103125426
2059;01;11;16;00;21;19;11;24;2.6;8.1;6.1;40.3;103149738
2059;01;11;17;00;2;2;2;3;2.6;7.6;0.0;52.6;103191271
2059;01;11;18;00;0;0;0;0;2.8;7.3;0.0;64.3;103263194
2059;01;11;19;00;0;0;0;0;3.0;6.8;0.0;75.6;103342208
2059;01;11;20;00;0;0;0;0;3.1;6.3;0.0;87.1;103444521
2059;01;11;21;00;0;0;0;0;3.1;5.7;0.0;99.4;103558990
2059;01;11;22;00;0;0;0;0;3.0;5.1;0.0;113.5;103667381
2059;01;11;23;00;0;0;0;0;2.9;4.7;0.0;130.6;103763616
2059;01;11;24;00;0;0;0;0;2.8;4.5;0.0;152.1;103861877
2059;01;12;01;00;0;0;0;0;2.5;4.1;0.0;177.8;103944943
2059;01;12;02;00;0;0;0;0;2.1;3.8;0.0;-156.2;104004710
2059;01;12;03;00;0;0;0;0;1.6;3.3;0.0;-133.9;104037126
2059;01;12;04;00;0;0;0;0;1.4;3.3;0.0;-116.1;104087776
2059;01;12;05;00;0;0;0;0;1.0;3.3;0.0;-101.7;104182998
2059;01;12;06;00;0;0;0;0;0.8;3.0;0.0;-89.1;104281259
2059;01;12;07;00;0;0;0;0;0.7;2.4;0.0;-77.6;104351156
2059;01;12;08;00;0;0;0;0;0.8;2.5;0.0;-66.2;104395728
2059;01;12;09;00;1;1;1;1;0.8;2.7;0.0;-54.6;104429157
2059;01;12;10;00;20;19;13;25;1.2;3.1;5.2;-42.4;104465625
2059;01;12;11;00;49;45;19;55;1.7;3.1;10.5;-29.4;104504119
2059;01;12;12;00;68;63;22;74;2.3;3.2;13.9;-15.6;104518301
2059;01;12;13;00;74;69;22;80;2.7;3.3;15.3;-1.3;104497028
2059;01;12;14;00;71;66;23;77;3.1;3.4;14.3;13.1;104473729
2059;01;12;15;00;57;52;23;65;3.1;3.2;11.2;27.1;104473729
2059;01;12;16;00;27;26;16;33;2.7;2.6;6.3;40.2;104489937
2059;01;12;17;00;3;2;3;4;1.9;2.4;0.0;52.6;104508171
2059;01;12;18;00;0;0;0;0;1.9;2.5;0.0;64.3;104519314
2059;01;12;19;00;0;0;0;0;1.8;2.7;0.0;75.6;104535522
2059;01;12;20;00;0;0;0;0;1.8;3.1;0.0;87.1;104557808
2059;01;12;21;00;0;0;0;0;1.9;3.4;0.0;99.5;104569964
2059;01;12;22;00;0;0;0;0;1.8;3.5;0.0;113.5;104573003
2059;01;12;23;00;0;0;0;0;0.7;3.5;0.0;130.6;104579081
2059;01;12;24;00;0;0;0;0;-0.3;3.5;0.0;152.0;104583133
2059;01;13;01;00;0;0;0;0;-0.8;3.6;0.0;177.6;104565912
2059;01;13;02;00;0;0;0;0;-1.2;3.7;0.0;-156.4;104535522
2059;01;13;03;00;0;0;0;0;-1.1;4.2;0.0;-134.1;104498041
2059;01;13;04;00;0;0;0;0;-0.9;4.5;0.0;-116.4;104456508
2059;01;13;05;00;0;0;0;0;-0.8;4.7;0.0;-101.9;104404845
2059;01;13;06;00;0;0;0;0;-0.7;4.7;0.0;-89.3;104361286
2059;01;13;07;00;0;0;0;0;-0.6;4.7;0.0;-77.7;104331909
2059;01;13;08;00;0;0;0;0;-0.6;4.8;0.0;-66.4;104322792
2059;01;13;09;00;1;1;2;2;-0.5;4.8;0.0;-54.8;104335961
2059;01;13;10;00;27;25;18;34;0.1;5.1;5.3;-42.6;104346091
2059;01;13;11;00;62;56;33;78;0.9;5.1;10.6;-29.6;104343052
2059;01;13;12;00;84;75;35;99;2.1;5.4;14.1;-15.7;104300506
2059;01;13;13;00;109;93;60;144;3.0;5.3;15.4;-1.4;104227570
2059;01;13;14;00;91;80;42;112;3.3;5.0;14.5;13.1;104144504
2059;01;13;15;00;91;73;91;152;3.1;4.4;11.4;27.0;104083724
2059;01;13;16;00;41;37;35;60;1.7;3.8;6.5;40.2;104052321
2059;01;13;17;00;4;4;5;6;0.2;4.3;0.0;52.6;104040165
2059;01;13;18;00;0;0;0;0;0.3;5.3;0.0;64.3;104044217
2059;01;13;19;00;0;0;0;0;0.2;5.6;0.0;75.7;104046243
2059;01;13;20;00;0;0;0;0;-0.2;5.7;0.0;87.2;104042191
2059;01;13;21;00;0;0;0;0;-0.4;5.5;0.0;99.5;104038139
2059;01;13;22;00;0;0;0;0;-0.8;5.2;0.0;113.6;104036113
2059;01;13;23;00;0;0;0;0;-1.2;5.0;0.0;130.6;104045230
2059;01;13;24;00;0;0;0;0;-1.6;4.7;0.0;152.0;104042191
2059;01;14;01;00;0;0;0;0;-2.1;4.6;0.0;177.4;104025983
2059;01;14;02;00;0;0;0;0;-2.6;4.5;0.0;-156.7;104005723
2059;01;14;03;00;0;0;0;0;-3.0;4.4;0.0;-134.4;104002684
2059;01;14;04;00;0;0;0;0;-3.3;4.5;0.0;-116.6;103994580
2059;01;14;05;00;0;0;0;0;-3.6;4.5;0.0;-102.1;103994580
2059;01;14;06;00;0;0;0;0;-3.9;4.5;0.0;-89.5;104011801
2059;01;14;07;00;0;0;0;0;-4.1;4.3;0.0;-77.9;104037126
2059;01;14;08;00;0;0;0;0;-4.2;4.2;0.0;-66.6;104060425
2059;01;14;09;00;2;2;3;4;-4.2;4.2;0.0;-55.0;104095880
2059;01;14;10;00;48;38;82;101;-3.0;4.7;5.4;-42.7;104110062
2059;01;14;11;00;128;67;320;367;-1.5;4.7;10.7;-29.7;104110062
2059;01;14;12;00;198;73;505;592;0.0;4.4;14.2;-15.8;104090815
2059;01;14;13;00;231;71;594;698;1.5;4.2;15.6;-1.4;104050295
2059;01;14;14;00;210;71;545;636;2.5;4.0;14.7;13.0;103998632
2059;01;14;15;00;148;67;396;448;2.7;3.7;11.6;27.0;103966216
2059;01;14;16;00;66;47;141;163;1.5;3.3;6.6;40.2;103956086
2059;01;14;17;00;7;7;8;11;-0.0;3.7;0.1;52.6;103960138
2059;01;14;18;00;0;0;0;0;-0.3;4.0;0.0;64.3;103969255
2059;01;14;19;00;0;0;0;0;-0.6;4.0;0.0;75.7;103972294
2059;01;14;20;00;0;0;0;0;-1.0;4.0;0.0;87.2;103964190
2059;01;14;21;00;0;0;0;0;-1.5;3.9;0.0;99.6;103954060
2059;01;14;22;00;0;0;0;0;-2.0;3.8;0.0;113.6;103943930
2059;01;14;23;00;0;0;0;0;-2.5;3.7;0.0;130.6;103932787
2059;01;14;24;00;0;0;0;0;-3.0;3.6;0.0;151.9;103906449
2059;01;15;01;00;0;0;0;0;-3.5;3.5;0.0;177.3;103873020
2059;01;15;02;00;0;0;0;0;-3.9;3.5;0.0;-156.9;103835539
2059;01;15;03;00;0;0;0;0;-4.3;3.4;0.0;-134.7;103802110
2059;01;15;04;00;0;0;0;0;-4.6;3.4;0.0;-116.9;103753486
2059;01;15;05;00;0;0;0;0;-5.0;3.3;0.0;-102.3;103698784
2059;01;15;06;00;0;0;0;0;-5.3;3.2;0.0;-89.7;103658264
2059;01;15;07;00;0;0;0;0;-5.5;3.2;0.0;-78.1;103641043
2059;01;15;08;00;0;0;0;0;-5.7;3.2;0.0;-66.7;103633952
