#Meteo hourly data
#Site;Wechloy_FS50_GTI for standard PV_month
#Country;Germany
#Data Source;Helioclim3v4
#Time step;Hour
#Year;2059
#Latitude;53.1523
#Longitude;8.1660
#Altitude;6.0
#Time zone; 2
#Plane tilt;53
#Plane azimuth;0
Year;Month;Day;Hour;Minute;GHI;DHI;DNI;GPI;Tamb;WindVel;SunAlt;SunAzim;Press
;;;;;W/m2;W/m2;W/m2;W/m2;deg.C;m/s;deg;deg;Pa
2059;01;01;01;00;0;0;0;0;3.1;5.6;0.0;179.8;104433209
2059;01;01;02;00;0;0;0;0;1.6;7.7;0.0;-153.7;102869137
2059;01;01;03;00;0;0;0;0;2.1;7.9;0.0;-131.4;102795188
2059;01;01;04;00;0;0;0;0;2.2;7.9;0.0;-113.9;102723265
2059;01;01;05;00;0;0;0;0;2.6;8.9;0.0;-99.6;102668563
2059;01;01;06;00;0;0;0;0;2.8;9.0;0.0;-87.3;102622978
2059;01;01;07;00;0;0;0;0;3.0;8.3;0.0;-75.8;102599679
2059;01;01;08;00;0;0;0;0;3.1;7.5;0.0;-64.6;102625004
2059;01;01;09;00;0;0;0;1;2.9;6.7;0.0;-53.0;102670589
2059;01;01;10;00;17;16;13;23;2.7;6.1;4.4;-40.9;102708070
2059;01;01;11;00;48;44;23;58;2.7;6.0;9.5;-28.0;102727317
2059;01;01;12;00;108;77;137;215;2.9;6.2;12.7;-14.3;102732382
2059;01;01;13;00;120;91;119;210;3.1;6.2;13.8;-0.2;102723265
2059;01;01;14;00;87;74;57;123;3.2;6.0;12.8;14.0;102719213
2059;01;01;15;00;48;44;22;57;3.0;5.7;9.6;27.6;102732382
2059;01;01;16;00;18;17;12;23;2.5;5.6;4.5;40.6;102765811
2059;01;01;17;00;1;1;1;1;1.9;5.6;0.0;52.8;102808357
2059;01;01;18;00;0;0;0;0;1.6;5.5;0.0;64.3;102827604
2059;01;01;19;00;0;0;0;0;1.2;5.4;0.0;75.6;102835708
2059;01;01;20;00;0;0;0;0;1.0;5.4;0.0;87.0;102849890
2059;01;01;21;00;0;0;0;0;0.9;5.6;0.0;99.4;102860020
2059;01;01;22;00;0;0;0;0;1.1;6.0;0.0;113.5;102865085
2059;01;01;23;00;0;0;0;0;1.4;6.2;0.0;131.0;102875215
2059;01;01;24;00;0;0;0;0;1.5;6.0;0.0;153.1;102889397
2059;01;02;01;00;0;0;0;0;1.6;6.0;0.0;179.6;102901553
2059;01;02;02;00;0;0;0;0;1.8;6.0;0.0;-153.9;102903579
2059;01;02;03;00;0;0;0;0;1.9;5.9;0.0;-131.6;102915735
2059;01;02;04;00;0;0;0;0;1.8;5.7;0.0;-114.1;102925865
2059;01;02;05;00;0;0;0;0;1.5;5.6;0.0;-99.8;102926878
2059;01;02;06;00;0;0;0;0;1.3;5.7;0.0;-87.4;102939034
2059;01;02;07;00;0;0;0;0;1.1;5.6;0.0;-76.0;102965372
2059;01;02;08;00;0;0;0;0;0.9;5.4;0.0;-64.7;103004879
2059;01;02;09;00;1;1;1;1;0.7;5.2;0.0;-53.2;103050464
2059;01;02;10;00;28;26;27;43;1.0;5.3;4.4;-41.0;103090984
2059;01;02;11;00;84;64;116;169;1.5;5.4;9.5;-28.1;103126439
2059;01;02;12;00;82;67;72;132;1.8;5.4;12.8;-14.4;103145686
2059;01;02;13;00;110;80;123;205;2.1;5.3;13.9;-0.3;103132517
2059;01;02;14;00;63;58;22;71;2.1;5.2;12.9;13.9;103119348
2059;01;02;15;00;40;38;16;45;1.9;5.1;9.7;27.6;103116309
2059;01;02;16;00;16;15;11;20;1.6;4.9;4.7;40.5;103123400
2059;01;02;17;00;0;0;1;1;1.3;5.0;0.0;52.7;103130491
2059;01;02;18;00;0;0;0;0;1.5;5.2;0.0;64.3;103145686
2059;01;02;19;00;0;0;0;0;1.6;5.2;0.0;75.5;103163920
2059;01;02;20;00;0;0;0;0;1.6;5.0;0.0;87.0;103181141
2059;01;02;21;00;0;0;0;0;1.5;4.9;0.0;99.3;103200388
2059;01;02;22;00;0;0;0;0;1.4;4.7;0.0;113.5;103215583
2059;01;02;23;00;0;0;0;0;1.2;4.4;0.0;130.9;103233817
2059;01;02;24;00;0;0;0;0;0.9;4.2;0.0;152.9;103255090
2059;01;03;01;00;0;0;0;0;0.5;3.9;0.0;179.3;103247999
2059;01;03;02;00;0;0;0;0;-0.2;3.6;0.0;-154.1;103238882
2059;01;03;03;00;0;0;0;0;-0.9;3.5;0.0;-131.8;103236856
2059;01;03;04;00;0;0;0;0;-1.0;3.6;0.0;-114.3;103239895
2059;01;03;05;00;0;0;0;0;-1.0;3.5;0.0;-100.0;103244960
2059;01;03;06;00;0;0;0;0;-0.9;3.4;0.0;-87.6;103242934
2059;01;03;07;00;0;0;0;0;-0.9;3.3;0.0;-76.1;103250025
2059;01;03;08;00;0;0;0;0;-1.1;3.3;0.0;-64.8;103264207
2059;01;03;09;00;1;1;0;1;-1.5;3.3;0.0;-53.3;103280415
2059;01;03;10;00;21;20;16;28;-1.0;3.2;4.4;-41.2;103302701
2059;01;03;11;00;57;51;35;75;0.7;3.5;9.6;-28.2;103311818
2059;01;03;12;00;69;63;29;82;1.7;3.9;12.8;-14.6;103315870
2059;01;03;13;00;69;63;22;75;2.0;3.7;14.0;-0.4;103297636
2059;01;03;14;00;80;70;46;107;2.0;3.8;13.0;13.8;103263194
2059;01;03;15;00;54;50;28;67;1.8;3.7;9.8;27.5;103244960
2059;01;03;16;00;22;21;15;28;1.3;3.4;4.8;40.5;103233817
2059;01;03;17;00;1;1;1;1;0.8;3.4;0.0;52.7;103229765
2059;01;03;18;00;0;0;0;0;0.7;3.8;0.0;64.2;103208492
2059;01;03;19;00;0;0;0;0;0.5;3.9;0.0;75.5;103187219
2059;01;03;20;00;0;0;0;0;0.3;4.0;0.0;87.0;103177089
2059;01;03;21;00;0;0;0;0;0.2;4.2;0.0;99.3;103166959
2059;01;03;22;00;0;0;0;0;0.0;4.3;0.0;113.5;103154803
2059;01;03;23;00;0;0;0;0;-0.1;4.3;0.0;130.8;103137582
2059;01;03;24;00;0;0;0;0;-0.3;4.3;0.0;152.8;103120361
2059;01;04;01;00;0;0;0;0;-0.5;4.1;0.0;179.1;103081867
2059;01;04;02;00;0;0;0;0;-0.9;4.0;0.0;-154.4;103026152
2059;01;04;03;00;0;0;0;0;-1.1;4.2;0.0;-132.1;102977528
2059;01;04;04;00;0;0;0;0;-1.1;4.2;0.0;-114.5;102938021
2059;01;04;05;00;0;0;0;0;-1.2;4.2;0.0;-100.2;102895475
2059;01;04;06;00;0;0;0;0;-1.4;4.1;0.0;-87.8;102853942
2059;01;04;07;00;0;0;0;0;-1.4;4.2;0.0;-76.3;102821526
2059;01;04;08;00;0;0;0;0;-1.5;4.4;0.0;-65.0;102808357
2059;01;04;09;00;0;0;0;1;-1.4;4.7;0.0;-53.5;102811396
2059;01;04;10;00;20;19;14;26;-0.9;5.2;4.5;-41.3;102797214
2059;01;04;11;00;51;46;24;61;-0.1;5.7;9.6;-28.4;102775941
2059;01;04;12;00;70;64;27;80;0.8;5.9;12.9;-14.7;102741499
2059;01;04;13;00;75;68;26;84;1.3;6.0;14.1;-0.5;102690849
2059;01;04;14;00;58;54;18;63;1.5;6.2;13.1;13.7;102636147
2059;01;04;15;00;44;41;17;49;1.4;6.2;9.9;27.4;102602718
2059;01;04;16;00;19;18;12;23;0.8;6.2;4.9;40.4;102599679
2059;01;04;17;00;1;1;1;1;0.2;6.4;0.0;52.6;102592588
2059;01;04;18;00;0;0;0;0;-0.1;6.5;0.0;64.2;102576380
2059;01;04;19;00;0;0;0;0;-0.4;6.7;0.0;75.5;102550042
2059;01;04;20;00;0;0;0;0;-0.8;6.7;0.0;87.0;102530795
2059;01;04;21;00;0;0;0;0;-1.1;6.7;0.0;99.3;102534847
2059;01;04;22;00;0;0;0;0;-1.4;6.7;0.0;113.4;102530795
2059;01;04;23;00;0;0;0;0;-1.8;6.8;0.0;130.7;102517626
2059;01;04;24;00;0;0;0;0;-2.2;6.7;0.0;152.7;102500405
2059;01;05;01;00;0;0;0;0;-2.6;6.5;0.0;178.9;102472041
2059;01;05;02;00;0;0;0;0;-3.0;6.4;0.0;-154.6;102444690
2059;01;05;03;00;0;0;0;0;-3.5;6.3;0.0;-132.3;102424430
2059;01;05;04;00;0;0;0;0;-4.3;6.2;0.0;-114.7;102401131
2059;01;05;05;00;0;0;0;0;-4.7;6.5;0.0;-100.3;102372767
2059;01;05;06;00;0;0;0;0;-5.0;6.7;0.0;-87.9;102342377
2059;01;05;07;00;0;0;0;0;-5.3;6.6;0.0;-76.4;102310974
2059;01;05;08;00;0;0;0;0;-5.7;6.5;0.0;-65.1;102297805
2059;01;05;09;00;1;1;1;1;-5.7;6.7;0.0;-53.6;102298818
2059;01;05;10;00;36;31;47;65;-5.3;6.8;4.5;-41.4;102278558
2059;01;05;11;00;101;65;205;260;-4.5;6.5;9.7;-28.5;102245129
2059;01;05;12;00;134;86;211;302;-3.5;6.5;13.0;-14.8;102202583
2059;01;05;13;00;148;94;215;323;-2.5;6.6;14.2;-0.6;102148894
2059;01;05;14;00;129;88;180;270;-2.0;6.7;13.2;13.6;102085075
2059;01;05;15;00;110;66;243;298;-2.1;6.3;10.1;27.4;102022269
2059;01;05;16;00;42;35;62;82;-2.8;6.0;5.1;40.4;101952372
2059;01;05;17;00;2;2;3;3;-4.0;6.0;0.0;52.6;101877410
2059;01;05;18;00;0;0;0;0;-4.9;6.2;0.0;64.2;101799409
2059;01;05;19;00;0;0;0;0;-5.4;6.5;0.0;75.5;101706213
2059;01;05;20;00;0;0;0;0;-5.7;6.9;0.0;87.0;101596809
2059;01;05;21;00;0;0;0;0;-5.9;7.1;0.0;99.3;101486392
2059;01;05;22;00;0;0;0;0;-5.6;7.3;0.0;113.4;101372936
2059;01;05;23;00;0;0;0;0;-4.5;7.6;0.0;130.7;101258467
2059;01;05;24;00;0;0;0;0;-3.5;7.6;0.0;152.6;101134881
2059;01;06;01;00;0;0;0;0;-2.7;7.5;0.0;178.7;100984957
2059;01;06;02;00;0;0;0;0;-2.2;7.4;0.0;-154.9;100821864
2059;01;06;03;00;0;0;0;0;-1.4;7.5;0.0;-132.5;100707395
2059;01;06;04;00;0;0;0;0;-0.2;7.4;0.0;-114.9;100627368
2059;01;06;05;00;0;0;0;0;1.0;7.8;0.0;-100.5;100570640
2059;01;06;06;00;0;0;0;0;1.4;7.0;0.0;-88.1;100535185
2059;01;06;07;00;0;0;0;0;1.3;6.6;0.0;-76.6;100534172
2059;01;06;08;00;0;0;0;0;1.2;6.1;0.0;-65.3;100560510
2059;01;06;09;00;0;0;0;0;1.3;5.8;0.0;-53.7;100606095
2059;01;06;10;00;16;15;11;21;1.6;6.0;4.6;-41.6;100647628
2059;01;06;11;00;41;38;16;46;1.9;5.6;9.8;-28.6;100693213
2059;01;06;12;00;59;55;18;63;2.2;5.0;13.1;-14.9;100735759
2059;01;06;13;00;72;66;24;80;2.4;4.6;14.3;-0.7;100749941
2059;01;06;14;00;63;58;20;69;2.5;3.9;13.3;13.5;100723603
2059;01;06;15;00;47;43;19;53;2.3;3.5;10.2;27.3;100706382
2059;01;06;16;00;20;19;12;25;2.0;3.1;5.2;40.3;100665862
2059;01;06;17;00;1;1;1;1;1.7;3.1;0.0;52.6;100609134
2059;01;06;18;00;0;0;0;0;1.7;3.4;0.0;64.2;100547341
2059;01;06;19;00;0;0;0;0;1.6;3.3;0.0;75.5;100487574
2059;01;06;20;00;0;0;0;0;1.6;2.7;0.0;87.0;100429833
2059;01;06;21;00;0;0;0;0;1.5;2.1;0.0;99.3;100408560
2059;01;06;22;00;0;0;0;0;1.4;1.4;0.0;113.4;100435911
2059;01;06;23;00;0;0;0;0;1.4;2.0;0.0;130.6;100516951
2059;01;06;24;00;0;0;0;0;1.2;3.6;0.0;152.4;100673966
2059;01;07;01;00;0;0;0;0;0.7;4.6;0.0;178.5;100868462
2059;01;07;02;00;0;0;0;0;1.2;5.0;0.0;-155.1;101071062
2059;01;07;03;00;0;0;0;0;1.8;4.9;0.0;-132.8;101260493
2059;01;07;04;00;0;0;0;0;2.2;4.4;0.0;-115.1;101417508
2059;01;07;05;00;0;0;0;0;2.1;3.7;0.0;-100.7;101541094
2059;01;07;06;00;0;0;0;0;1.6;3.1;0.0;-88.3;101633277
2059;01;07;07;00;0;0;0;0;0.9;2.6;0.0;-76.7;101730525
2059;01;07;08;00;0;0;0;0;0.7;2.0;0.0;-65.4;101830812
2059;01;07;09;00;1;1;1;1;1.2;1.2;0.0;-53.9;101929073
2059;01;07;10;00;25;23;19;33;1.4;1.0;4.7;-41.7;101988840
2059;01;07;11;00;68;59;52;100;1.9;2.1;9.9;-28.8;102018217
2059;01;07;12;00;132;86;195;287;2.3;3.3;13.2;-15.0;102015178
2059;01;07;13;00;110;88;88;172;2.3;3.9;14.5;-0.8;101971619
2059;01;07;14;00;65;60;22;72;2.2;4.5;13.5;13.4;101901722
2059;01;07;15;00;50;47;21;58;1.8;5.2;10.4;27.2;101826760
2059;01;07;16;00;21;19;13;25;1.8;5.5;5.4;40.3;101759902
2059;01;07;17;00;1;1;2;2;1.9;4.9;0.0;52.5;101691018
2059;01;07;18;00;0;0;0;0;2.2;4.4;0.0;64.2;101616056
2059;01;07;19;00;0;0;0;0;2.4;4.1;0.0;75.5;101587692
2059;01;07;20;00;0;0;0;0;2.7;4.2;0.0;87.0;101568445
2059;01;07;21;00;0;0;0;0;2.9;4.3;0.0;99.3;101545146
2059;01;07;22;00;0;0;0;0;3.0;4.5;0.0;113.4;101535016
2059;01;07;23;00;0;0;0;0;3.1;4.7;0.0;130.6;101530964
2059;01;07;24;00;0;0;0;0;3.3;4.9;0.0;152.3;101525899
2059;01;08;01;00;0;0;0;0;3.3;4.9;0.0;178.3;101518808
2059;01;08;02;00;0;0;0;0;3.0;4.7;0.0;-155.4;101483353
2059;01;08;03;00;0;0;0;0;2.8;5.3;0.0;-133.0;101429664
2059;01;08;04;00;0;0;0;0;2.9;6.1;0.0;-115.3;101395222
2059;01;08;05;00;0;0;0;0;2.9;6.3;0.0;-100.9;101370910
2059;01;08;06;00;0;0;0;0;3.1;6.4;0.0;-88.5;101338494
2059;01;08;07;00;0;0;0;0;3.4;6.5;0.0;-76.9;101314182
2059;01;08;08;00;0;0;0;0;3.6;6.6;0.0;-65.6;101293922
2059;01;08;09;00;1;1;2;2;3.6;6.8;0.0;-54.0;101272649
2059;01;08;10;00;36;31;47;65;4.0;7.4;4.7;-41.9;101254415
2059;01;08;11;00;106;66;223;276;5.0;7.8;9.9;-28.9;101211869
2059;01;08;12;00;94;71;106;171;6.2;8.3;13.3;-15.2;101147037
2059;01;08;13;00;101;86;58;136;7.1;8.5;14.6;-0.9;101074101
2059;01;08;14;00;67;61;25;77;7.6;9.2;13.6;13.3;100996100
2059;01;08;15;00;39;36;13;42;8.3;11.0;10.5;27.2;100940385
2059;01;08;16;00;17;16;10;21;8.4;11.6;5.5;40.3;100937346
2059;01;08;17;00;1;1;1;2;8.2;11.4;0.0;52.5;100977866
2059;01;08;18;00;0;0;0;0;7.9;10.8;0.0;64.2;101042698
2059;01;08;19;00;0;0;0;0;7.6;9.8;0.0;75.5;101112595
2059;01;08;20;00;0;0;0;0;7.3;8.7;0.0;87.0;101195661
2059;01;08;21;00;0;0;0;0;6.8;7.5;0.0;99.3;101278727
2059;01;08;22;00;0;0;0;0;6.0;6.2;0.0;113.4;101366858
2059;01;08;23;00;0;0;0;0;5.3;5.4;0.0;130.6;101451950
2059;01;08;24;00;0;0;0;0;4.2;4.3;0.0;152.2;101502600
2059;01;09;01;00;0;0;0;0;3.3;3.3;0.0;178.1;101520834
2059;01;09;02;00;0;0;0;0;2.7;3.1;0.0;-155.6;101522860
2059;01;09;03;00;0;0;0;0;2.5;3.1;0.0;-133.3;101522860
2059;01;09;04;00;0;0;0;0;2.1;3.1;0.0;-115.5;101506652
2059;01;09;05;00;0;0;0;0;1.7;3.3;0.0;-101.1;101515769
2059;01;09;06;00;0;0;0;0;1.5;3.3;0.0;-88.6;101499561
2059;01;09;07;00;0;0;0;0;1.4;3.8;0.0;-77.1;101522860
2059;01;09;08;00;0;0;0;0;1.3;4.3;0.0;-65.8;101559328
2059;01;09;09;00;2;1;2;3;1.3;4.8;0.0;-54.2;101602887
2059;01;09;10;00;43;35;74;92;1.5;5.8;4.8;-42.0;101663667
2059;01;09;11;00;123;62;339;383;2.3;6.8;10.0;-29.0;101743694
2059;01;09;12;00;186;70;495;580;3.0;6.8;13.4;-15.3;101808526
2059;01;09;13;00;197;79;465;573;3.6;7.3;14.7;-1.0;101865254
2059;01;09;14;00;148;87;255;350;3.9;7.4;13.8;13.3;101925021
2059;01;09;15;00;110;71;207;268;3.8;7.0;10.7;27.1;101993905
2059;01;09;16;00;43;37;52;75;3.4;6.5;5.7;40.2;102071906
2059;01;09;17;00;3;3;4;5;2.4;5.9;0.0;52.5;102155985
2059;01;09;18;00;0;0;0;0;1.7;5.8;0.0;64.2;102233986
2059;01;09;19;00;0;0;0;0;1.3;6.0;0.0;75.5;102324143
2059;01;09;20;00;0;0;0;0;1.3;6.5;0.0;87.0;102430508
2059;01;09;21;00;0;0;0;0;1.1;6.3;0.0;99.3;102532821
2059;01;09;22;00;0;0;0;0;0.8;6.0;0.0;113.4;102616900
2059;01;09;23;00;0;0;0;0;0.6;5.6;0.0;130.5;102693888
2059;01;09;24;00;0;0;0;0;0.8;5.7;0.0;152.2;102756694
2059;01;10;01;00;0;0;0;0;0.8;5.3;0.0;178.0;102818487
2059;01;10;02;00;0;0;0;0;0.8;5.4;0.0;-155.8;102870150
2059;01;10;03;00;0;0;0;0;0.6;5.3;0.0;-133.5;102928904
2059;01;10;04;00;0;0;0;0;0.4;5.2;0.0;-115.8;102984619
2059;01;10;05;00;0;0;0;0;0.2;5.0;0.0;-101.3;103022100
2059;01;10;06;00;0;0;0;0;-0.1;5.0;0.0;-88.8;103048438
2059;01;10;07;00;0;0;0;0;-0.3;4.8;0.0;-77.3;103080854
2059;01;10;08;00;0;0;0;0;-0.2;4.7;0.0;-65.9;103129478
2059;01;10;09;00;1;1;2;2;0.1;4.6;0.0;-54.4;103193297
2059;01;10;10;00;42;35;67;85;0.5;4.7;4.9;-42.2;103235843
2059;01;10;11;00;120;64;307;354;1.0;5.1;10.2;-29.2;103260155
2059;01;10;12;00;188;70;500;584;1.4;5.3;13.6;-15.4;103266233
2059;01;10;13;00;171;88;320;427;1.9;5.2;14.9;-1.1;103231791
2059;01;10;14;00;132;92;171;264;2.5;5.1;13.9;13.2;103182154
2059;01;10;15;00;130;67;323;379;2.7;4.4;10.8;27.1;103139608
2059;01;10;16;00;54;42;97;121;1.1;3.5;5.9;40.2;103104153
2059;01;10;17;00;4;4;6;7;-0.4;4.0;0.0;52.5;103071737
2059;01;10;18;00;0;0;0;0;-0.2;4.6;0.0;64.2;103029191
2059;01;10;19;00;0;0;0;0;-0.0;5.1;0.0;75.5;103003866
2059;01;10;20;00;0;0;0;0;0.1;5.5;0.0;87.0;102981580
2059;01;10;21;00;0;0;0;0;0.1;5.7;0.0;99.3;102947138
2059;01;10;22;00;0;0;0;0;-0.3;5.6;0.0;113.4;102901553
2059;01;10;23;00;0;0;0;0;-0.6;5.7;0.0;130.5;102841786
2059;01;10;24;00;0;0;0;0;-1.0;5.4;0.0;152.1;102787084
2059;01;11;01;00;0;0;0;0;-1.1;5.5;0.0;177.8;102720226
2059;01;11;02;00;0;0;0;0;-1.6;5.3;0.0;-156.1;102643238
2059;01;11;03;00;0;0;0;0;-1.8;5.6;0.0;-133.8;102552068
2059;01;11;04;00;0;0;0;0;-2.0;5.5;0.0;-116.0;102450768
2059;01;11;05;00;0;0;0;0;-2.2;5.5;0.0;-101.5;102341364
2059;01;11;06;00;0;0;0;0;-2.4;5.7;0.0;-89.0;102232973
2059;01;11;07;00;0;0;0;0;-2.3;5.8;0.0;-77.4;102136738
2059;01;11;08;00;0;0;0;0;-2.1;5.9;0.0;-66.1;102053672
2059;01;11;09;00;2;2;2;3;-1.8;6.0;0.0;-54.5;101993905
2059;01;11;10;00;43;36;68;87;-1.0;6.3;5.0;-42.3;101930086
2059;01;11;11;00;117;67;271;323;0.2;6.3;10.3;-29.3;101860189
2059;01;11;12;00;182;76;443;536;1.5;6.1;13.7;-15.5;101757876
2059;01;11;13;00;194;86;415;533;2.7;6.1;15.0;-1.2;101628212
2059;01;11;14;00;126;90;143;234;3.4;6.0;14.1;13.1;101515769
2059;01;11;15;00;75;65;53;106;3.3;5.6;11.0;27.0;101440807
2059;01;11;16;00;32;29;21;41;3.0;5.4;6.0;40.2;101389144
2059;01;11;17;00;3;3;4;4;2.9;5.5;0.0;52.5;101364832
2059;01;11;18;00;0;0;0;0;2.9;5.6;0.0;64.2;101361793
2059;01;11;19;00;0;0;0;0;2.9;5.5;0.0;75.5;101395222
2059;01;11;20;00;0;0;0;0;3.0;6.0;0.0;87.0;101439794
2059;01;11;21;00;0;0;0;0;3.1;6.5;0.0;99.4;101494496
2059;01;11;22;00;0;0;0;0;3.2;6.6;0.0;113.4;101552237
2059;01;11;23;00;0;0;0;0;3.5;6.7;0.0;130.5;101626186
2059;01;11;24;00;0;0;0;0;3.8;6.8;0.0;152.0;101731538
2059;01;12;01;00;0;0;0;0;3.9;6.8;0.0;177.6;101846007
2059;01;12;02;00;0;0;0;0;3.6;6.6;0.0;-156.3;101968580
2059;01;12;03;00;0;0;0;0;3.0;6.2;0.0;-134.0;102076971
2059;01;12;04;00;0;0;0;0;2.2;5.6;0.0;-116.2;102169154
2059;01;12;05;00;0;0;0;0;1.8;5.5;0.0;-101.7;102265389
2059;01;12;06;00;0;0;0;0;1.9;5.7;0.0;-89.2;102338325
2059;01;12;07;00;0;0;0;0;1.9;5.8;0.0;-77.6;102408222
2059;01;12;08;00;0;0;0;0;1.6;5.7;0.0;-66.3;102461911
2059;01;12;09;00;1;1;1;1;1.4;5.6;0.0;-54.7;102492301
2059;01;12;10;00;20;19;13;25;1.5;5.7;5.1;-42.5;102537886
2059;01;12;11;00;50;47;21;58;2.0;5.6;10.4;-29.5;102578406
2059;01;12;12;00;72;66;24;79;2.5;5.0;13.8;-15.7;102511548
2059;01;12;13;00;71;66;20;75;3.1;4.8;15.2;-1.3;102446716
2059;01;12;14;00;66;61;20;71;3.2;4.2;14.3;13.0;102366689
2059;01;12;15;00;54;50;21;61;3.3;4.3;11.2;27.0;102283623
2059;01;12;16;00;24;23;13;29;2.7;4.7;6.2;40.2;102189414
2059;01;12;17;00;2;2;3;3;2.5;5.3;0.0;52.5;102059750
2059;01;12;18;00;0;0;0;0;2.5;5.7;0.0;64.2;101979723
2059;01;12;19;00;0;0;0;0;2.6;6.1;0.0;75.6;101895644
2059;01;12;20;00;0;0;0;0;2.6;5.2;0.0;87.1;101837903
2059;01;12;21;00;0;0;0;0;2.7;4.2;0.0;99.4;101821695
2059;01;12;22;00;0;0;0;0;3.0;3.7;0.0;113.5;101796370
2059;01;12;23;00;0;0;0;0;3.4;3.9;0.0;130.5;101777123
2059;01;12;24;00;0;0;0;0;4.0;4.7;0.0;151.9;101769019
2059;01;13;01;00;0;0;0;0;4.3;4.8;0.0;177.5;101761928
2059;01;13;02;00;0;0;0;0;4.3;4.4;0.0;-156.6;101776110
2059;01;13;03;00;0;0;0;0;4.5;4.7;0.0;-134.3;101816630
2059;01;13;04;00;0;0;0;0;4.2;4.2;0.0;-116.5;101848033
2059;01;13;05;00;0;0;0;0;4.0;3.6;0.0;-102.0;101869306
2059;01;13;06;00;0;0;0;0;3.6;2.8;0.0;-89.4;101867280
2059;01;13;07;00;0;0;0;0;3.5;2.5;0.0;-77.8;101881462
2059;01;13;08;00;0;0;0;0;3.4;2.4;0.0;-66.4;101905774
2059;01;13;09;00;1;1;1;1;3.4;2.3;0.0;-54.8;101914891
2059;01;13;10;00;18;17;11;21;3.8;2.6;5.2;-42.6;101896657
2059;01;13;11;00;46;43;17;51;4.8;3.2;10.5;-29.6;101896657
2059;01;13;12;00;63;59;19;67;5.5;3.1;14.0;-15.8;101884501
2059;01;13;13;00;68;63;18;71;5.7;2.9;15.3;-1.4;101809539
2059;01;13;14;00;65;60;18;69;6.1;3.3;14.4;13.0;101734577
2059;01;13;15;00;46;43;15;49;6.4;3.7;11.4;26.9;101677849
2059;01;13;16;00;23;22;12;27;6.8;4.3;6.4;40.1;101657589
2059;01;13;17;00;2;2;3;4;7.5;5.5;0.0;52.5;101650498
2059;01;13;18;00;0;0;0;0;8.0;7.2;0.0;64.2;101668732
2059;01;13;19;00;0;0;0;0;8.1;7.8;0.0;75.6;101706213
2059;01;13;20;00;0;0;0;0;8.2;7.7;0.0;87.1;101756863
2059;01;13;21;00;0;0;0;0;8.2;7.6;0.0;99.5;101803461
2059;01;13;22;00;0;0;0;0;8.2;7.3;0.0;113.5;101836890
2059;01;13;23;00;0;0;0;0;8.1;7.2;0.0;130.5;101885514
2059;01;13;24;00;0;0;0;0;8.1;7.0;0.0;151.9;101909826
2059;01;14;01;00;0;0;0;0;8.1;6.3;0.0;177.3;101898683
2059;01;14;02;00;0;0;0;0;8.0;5.8;0.0;-156.8;101891592
2059;01;14;03;00;0;0;0;0;7.8;5.1;0.0;-134.5;101894631
2059;01;14;04;00;0;0;0;0;7.3;4.3;0.0;-116.7;101882475
2059;01;14;05;00;0;0;0;0;7.2;4.3;0.0;-102.2;101875384
2059;01;14;06;00;0;0;0;0;7.3;4.7;0.0;-89.6;101854111
2059;01;14;07;00;0;0;0;0;7.5;4.8;0.0;-78.0;101843981
2059;01;14;08;00;0;0;0;0;7.9;5.0;0.0;-66.6;101858163
2059;01;14;09;00;1;1;1;1;8.3;5.3;0.0;-55.0;101887540
2059;01;14;10;00;17;16;10;20;8.7;5.8;5.3;-42.8;101897670
2059;01;14;11;00;42;39;14;45;9.0;6.3;10.7;-29.7;101902735
2059;01;14;12;00;61;57;17;63;9.4;7.0;14.1;-15.9;101905774
2059;01;14;13;00;67;62;17;69;9.7;8.1;15.5;-1.5;101884501
2059;01;14;14;00;79;71;30;90;9.8;8.3;14.6;12.9;101853098
2059;01;14;15;00;59;54;24;68;9.7;8.1;11.6;26.9;101836890
2059;01;14;16;00;27;26;14;32;9.5;7.7;6.6;40.1;101827773
2059;01;14;17;00;3;3;4;4;9.3;7.4;0.1;52.5;101822708
2059;01;14;18;00;0;0;0;0;9.2;7.3;0.0;64.3;101814604
2059;01;14;19;00;0;0;0;0;9.2;7.3;0.0;75.7;101805487
2059;01;14;20;00;0;0;0;0;8.9;7.0;0.0;87.2;101805487
2059;01;14;21;00;0;0;0;0;8.6;6.8;0.0;99.5;101819669
2059;01;14;22;00;0;0;0;0;8.2;7.0;0.0;113.5;101856137
2059;01;14;23;00;0;0;0;0;8.0;7.2;0.0;130.5;101894631
2059;01;14;24;00;0;0;0;0;7.7;6.8;0.0;151.8;101940216
2059;01;15;01;00;0;0;0;0;7.6;6.9;0.0;177.2;102027334
2059;01;15;02;00;0;0;0;0;7.5;6.9;0.0;-157.0;102126608
2059;01;15;03;00;0;0;0;0;7.2;6.6;0.0;-134.8;102199544
2059;01;15;04;00;0;0;0;0;6.9;6.6;0.0;-116.9;102288688
2059;01;15;05;00;0;0;0;0;6.6;6.4;0.0;-102.4;102401131
2059;01;15;06;00;0;0;0;0;6.3;6.2;0.0;-89.8;102502431
2059;01;15;07;00;0;0;0;0;6.1;6.0;0.0;-78.2;102571315
2059;01;15;08;00;0;0;0;0;5.8;5.8;0.0;-66.8;102652355
2059;01;15;09;00;1;1;1;2;5.8;5.7;0.0;-55.2;102735421
2059;01;15;10;00;20;19;11;23;5.9;5.8;5.5;-42.9;102806331
