#Meteo hourly data
#Site;Wechloy_P90_GTI for standard PV_year
#Country;Germany
#Data Source;Helioclim3v4
#Time step;Hour
#Year;2059
#Latitude;53.1523
#Longitude;8.1660
#Altitude;6.0
#Time zone; 2
#Plane tilt;53
#Plane azimuth;0
Year;Month;Day;Hour;Minute;GHI;DHI;DNI;GPI;Tamb;WindVel;SunAlt;SunAzim;Press
;;;;;W/m2;W/m2;W/m2;W/m2;deg.C;m/s;deg;deg;Pa
2059;02;18;15;00;97;90;19;93;1.8;5.1;21.2;28.7;100642563
2059;02;18;16;00;67;63;16;65;1.7;4.8;16.0;43.2;100663836
2059;02;18;17;00;35;33;14;35;1.6;4.1;9.1;56.5;100675992
2059;02;18;18;00;5;5;5;6;1.5;3.6;1.2;68.9;100705369
2059;02;18;19;00;0;0;0;0;1.4;3.2;0.0;80.8;100729681
2059;02;18;20;00;0;0;0;0;1.3;3.0;0.0;92.8;100737785
2059;02;18;21;00;0;0;0;0;1.2;2.9;0.0;105.3;100741837
2059;02;18;22;00;0;0;0;0;1.1;3.1;0.0;119.3;100734746
2059;02;18;23;00;0;0;0;0;1.5;3.7;0.0;135.5;100703343
2059;02;18;24;00;0;0;0;0;1.6;4.9;0.0;154.5;100651680
2059;02;19;01;00;0;0;0;0;1.6;5.8;0.0;175.9;100595965
2059;02;19;02;00;0;0;0;0;1.6;6.0;0.0;-162.3;100535185
2059;02;19;03;00;0;0;0;0;1.6;5.9;0.0;-142.3;100470353
2059;02;19;04;00;0;0;0;0;1.6;5.8;0.0;-125.1;100395391
2059;02;19;05;00;0;0;0;0;1.7;5.9;0.0;-110.4;100334611
2059;02;19;06;00;0;0;0;0;1.8;5.7;0.0;-97.4;100295104
2059;02;19;07;00;0;0;0;0;1.8;6.1;0.0;-85.4;100256610
2059;02;19;08;00;2;2;2;2;1.7;5.9;0.0;-73.5;100230272
2059;02;19;09;00;45;39;48;60;1.7;5.9;6.4;-61.4;100210012
2059;02;19;10;00;133;89;187;222;1.7;5.8;13.8;-48.4;100200895
2059;02;19;11;00;156;124;92;195;1.8;5.8;19.8;-34.4;100216090
2059;02;19;12;00;279;149;317;481;2.0;5.4;23.8;-19.1;100218116
2059;02;19;13;00;225;151;172;327;2.3;4.5;25.6;-3.0;100147206
2059;02;19;14;00;114;106;19;107;2.5;4.0;24.8;13.2;100090478
2059;02;19;15;00;93;86;17;87;2.7;4.0;21.6;28.8;100051984
2059;02;19;16;00;70;65;17;68;2.7;4.2;16.3;43.4;100025646
2059;02;19;17;00;39;36;15;39;2.5;4.6;9.4;56.7;100017542
2059;02;19;18;00;6;6;5;7;2.1;5.1;1.4;69.2;100026659
2059;02;19;19;00;0;0;0;0;1.9;6.1;0.0;81.1;100046919
2059;02;19;20;00;0;0;0;0;1.7;6.5;0.0;93.0;100077309
2059;02;19;21;00;0;0;0;0;1.6;6.7;0.0;105.6;100105673
2059;02;19;22;00;0;0;0;0;1.4;6.8;0.0;119.6;100154297
2059;02;19;23;00;0;0;0;0;1.2;6.8;0.0;135.7;100198869
2059;02;19;24;00;0;0;0;0;1.1;7.2;0.0;154.7;100230272
2059;02;20;01;00;0;0;0;0;1.2;7.7;0.0;175.9;100248506
2059;02;20;02;00;0;0;0;0;1.2;8.0;0.0;-162.3;100257623
2059;02;20;03;00;0;0;0;0;0.9;8.2;0.0;-142.4;100258636
2059;02;20;04;00;0;0;0;0;0.2;8.2;0.0;-125.3;100248506
2059;02;20;05;00;0;0;0;0;-0.6;7.7;0.0;-110.6;100240402
2059;02;20;06;00;0;0;0;0;-1.1;7.8;0.0;-97.7;100244454
2059;02;20;07;00;0;0;0;0;-1.4;7.8;0.0;-85.6;100254584
2059;02;20;08;00;2;2;3;3;-1.5;8.0;0.0;-73.7;100284974
2059;02;20;09;00;52;43;66;74;-1.0;8.2;6.8;-61.5;100309286
2059;02;20;10;00;115;89;111;159;0.0;8.6;14.1;-48.6;100321442
2059;02;20;11;00;132;107;70;159;1.1;9.4;20.1;-34.5;100334611
2059;02;20;12;00;275;153;294;459;1.8;9.6;24.2;-19.2;100359936
2059;02;20;13;00;261;168;211;390;2.0;9.1;25.9;-3.0;100387287
2059;02;20;14;00;151;129;50;164;2.1;8.6;25.1;13.3;100397417
2059;02;20;15;00;259;130;343;465;2.1;8.4;21.9;29.0;100429833
2059;02;20;16;00;134;105;97;175;1.8;8.1;16.6;43.6;100471366
2059;02;20;17;00;62;54;40;71;1.5;7.5;9.7;56.9;100529107
2059;02;20;18;00;10;9;8;11;1.1;6.8;1.7;69.4;100601030
2059;02;20;19;00;0;0;0;0;0.7;6.1;0.0;81.3;100668901
2059;02;20;20;00;0;0;0;0;0.4;5.4;0.0;93.3;100737785
2059;02;20;21;00;0;0;0;0;-0.0;5.0;0.0;105.9;100804643
2059;02;20;22;00;0;0;0;0;-0.6;4.6;0.0;119.8;100861371
2059;02;20;23;00;0;0;0;0;-1.2;4.4;0.0;136.0;100894800
2059;02;20;24;00;0;0;0;0;-1.4;4.5;0.0;154.8;100923164
2059;02;21;01;00;0;0;0;0;-1.5;4.4;0.0;176.0;100950515
2059;02;21;02;00;0;0;0;0;-1.5;4.0;0.0;-162.4;100979892
2059;02;21;03;00;0;0;0;0;-1.5;3.7;0.0;-142.6;101008256
2059;02;21;04;00;0;0;0;0;-1.7;3.4;0.0;-125.5;101035607
2059;02;21;05;00;0;0;0;0;-1.9;3.0;0.0;-110.9;101057893
2059;02;21;06;00;0;0;0;0;-2.3;2.6;0.0;-97.9;101063971
2059;02;21;07;00;0;0;0;0;-2.6;2.5;0.0;-85.8;101062958
2059;02;21;08;00;3;3;4;3;-2.8;2.4;0.0;-73.9;101064984
2059;02;21;09;00;51;43;53;67;-2.2;2.5;7.1;-61.7;101082205
2059;02;21;10;00;142;96;179;226;-1.1;2.8;14.5;-48.7;101100439
2059;02;21;11;00;246;126;339;443;0.4;2.6;20.5;-34.6;101122725
2059;02;21;12;00;335;131;488;646;1.3;2.6;24.5;-19.2;101121712
2059;02;21;13;00;298;167;294;485;1.7;2.8;26.3;-3.0;101119686
2059;02;21;14;00;195;159;82;226;2.0;3.0;25.5;13.4;101101452
2059;02;21;15;00;236;146;240;372;2.2;3.0;22.3;29.1;101083218
2059;02;21;16;00;196;104;311;361;2.0;2.9;16.9;43.7;101054854
2059;02;21;17;00;82;63;96;118;1.0;2.9;10.0;57.1;100990022
2059;02;21;18;00;12;11;11;14;-0.3;3.8;2.0;69.6;100931268
2059;02;21;19;00;0;0;0;0;-0.1;4.8;0.0;81.6;100893787
2059;02;21;20;00;0;0;0;0;0.5;5.8;0.0;93.5;100861371
2059;02;21;21;00;0;0;0;0;0.6;6.4;0.0;106.1;100783370
2059;02;21;22;00;0;0;0;0;0.7;7.3;0.0;120.1;100655732
2059;02;21;23;00;0;0;0;0;0.9;7.5;0.0;136.2;100541263
2059;02;21;24;00;0;0;0;0;1.1;7.0;0.0;155.0;100464275
2059;02;22;01;00;0;0;0;0;1.3;6.1;0.0;176.1;100429833
2059;02;22;02;00;0;0;0;0;1.4;5.6;0.0;-162.5;100402482
2059;02;22;03;00;0;0;0;0;1.3;5.0;0.0;-142.7;100380196
2059;02;22;04;00;0;0;0;0;1.2;4.5;0.0;-125.7;100365001
2059;02;22;05;00;0;0;0;0;1.0;4.0;0.0;-111.1;100351832
2059;02;22;06;00;0;0;0;0;0.8;3.5;0.0;-98.1;100332585
2059;02;22;07;00;0;0;0;0;0.6;3.1;0.0;-86.0;100304221
2059;02;22;08;00;2;2;3;3;0.7;3.1;0.0;-74.1;100293078
2059;02;22;09;00;33;31;16;34;1.1;3.4;7.4;-61.9;100290039
2059;02;22;10;00;74;68;23;74;1.4;3.4;14.8;-48.9;100281935
2059;02;22;11;00;116;105;29;114;1.7;3.3;20.8;-34.7;100263701
2059;02;22;12;00;187;152;83;220;2.0;3.0;24.9;-19.3;100232298
2059;02;22;13;00;203;168;76;229;2.4;2.9;26.7;-3.0;100175570
2059;02;22;14;00;120;111;20;114;2.7;2.8;25.9;13.5;100075283
2059;02;22;15;00;81;76;13;75;2.8;2.9;22.6;29.3;99973983
2059;02;22;16;00;67;63;15;64;2.7;3.0;17.2;43.9;99879774
2059;02;22;17;00;39;36;14;38;2.3;3.2;10.3;57.4;99788604
2059;02;22;18;00;7;6;5;7;2.1;3.3;2.3;69.8;99704525
2059;02;22;19;00;0;0;0;0;2.1;3.6;0.0;81.8;99623485
2059;02;22;20;00;0;0;0;0;2.1;3.7;0.0;93.8;99550549
2059;02;22;21;00;0;0;0;0;2.2;3.5;0.0;106.4;99486730
2059;02;22;22;00;0;0;0;0;2.3;2.6;0.0;120.3;99446210
2059;02;22;23;00;0;0;0;0;2.4;1.9;0.0;136.4;99438106
2059;02;22;24;00;0;0;0;0;2.5;1.5;0.0;155.2;99461405
2059;02;23;01;00;0;0;0;0;2.2;3.2;0.0;176.1;99516107
2059;02;23;02;00;0;0;0;0;1.7;5.0;0.0;-162.5;99621459
2059;02;23;03;00;0;0;0;0;1.3;5.9;0.0;-142.9;99747071
2059;02;23;04;00;0;0;0;0;0.9;6.2;0.0;-125.9;99888891
2059;02;23;05;00;0;0;0;0;0.4;5.6;0.0;-111.3;100012477
2059;02;23;06;00;0;0;0;0;-0.2;5.1;0.0;-98.3;100127959
2059;02;23;07;00;0;0;0;0;-0.7;4.8;0.0;-86.2;100251545
2059;02;23;08;00;3;3;3;3;-0.8;4.7;0.0;-74.3;100384248
2059;02;23;09;00;36;33;18;37;-0.1;4.8;7.7;-62.1;100508847
2059;02;23;10;00;79;72;25;79;0.7;5.3;15.2;-49.0;100623316
2059;02;23;11;00;120;109;31;120;1.3;5.1;21.2;-34.8;100723603
2059;02;23;12;00;127;118;23;121;1.8;4.8;25.3;-19.3;100791474
2059;02;23;13;00;119;111;18;111;2.0;4.5;27.0;-3.0;100841111
2059;02;23;14;00;103;96;15;95;2.2;4.4;26.2;13.6;100868462
2059;02;23;15;00;124;113;27;120;2.2;4.5;22.9;29.4;100892774
2059;02;23;16;00;110;97;43;116;1.9;4.6;17.6;44.1;100931268
2059;02;23;17;00;57;52;26;59;0.9;4.1;10.6;57.6;100964697
2059;02;23;18;00;11;11;9;12;-1.2;3.8;2.6;70.1;101016360
2059;02;23;19;00;0;0;0;0;-1.9;4.6;0.0;82.1;101070049
2059;02;23;20;00;0;0;0;0;-2.0;5.2;0.0;94.0;101105504
2059;02;23;21;00;0;0;0;0;-2.4;5.6;0.0;106.6;101123738
2059;02;23;22;00;0;0;0;0;-2.7;6.1;0.0;120.6;101130829
2059;02;23;23;00;0;0;0;0;-2.5;6.5;0.0;136.7;101133868
2059;02;23;24;00;0;0;0;0;-2.2;6.6;0.0;155.4;101125764
2059;02;24;01;00;0;0;0;0;-2.0;6.7;0.0;176.2;101112595
2059;02;24;02;00;0;0;0;0;-1.9;6.6;0.0;-162.6;101106517
2059;02;24;03;00;0;0;0;0;-1.8;6.8;0.0;-143.0;101080179
2059;02;24;04;00;0;0;0;0;-1.7;7.3;0.0;-126.1;101039659
2059;02;24;05;00;0;0;0;0;-1.7;7.3;0.0;-111.5;101011295
2059;02;24;06;00;0;0;0;0;-1.7;7.5;0.0;-98.5;100975840
2059;02;24;07;00;0;0;0;0;-1.5;7.4;0.0;-86.4;100959632
2059;02;24;08;00;2;2;3;3;-1.4;7.1;0.0;-74.5;100956593
2059;02;24;09;00;30;28;12;29;-1.3;7.0;8.1;-62.2;100950515
2059;02;24;10;00;71;66;19;68;-0.8;6.6;15.5;-49.1;100955580
2059;02;24;11;00;87;81;15;81;-0.0;6.0;21.5;-34.9;100970775
2059;02;24;12;00;100;93;14;92;0.9;4.8;25.6;-19.4;100991035
2059;02;24;13;00;129;119;21;121;1.7;3.6;27.4;-2.9;101008256
2059;02;24;14;00;154;140;32;151;2.6;3.1;26.6;13.7;100998126
2059;02;24;15;00;131;119;31;130;3.6;2.6;23.3;29.6;100980905
2059;02;24;16;00;117;101;50;127;3.9;2.3;17.9;44.3;100962671
2059;02;24;17;00;77;65;60;93;3.3;2.5;10.9;57.8;100958619
2059;02;24;18;00;14;13;11;15;2.6;3.0;2.8;70.3;100959632
2059;02;24;19;00;0;0;0;0;2.6;3.4;0.0;82.3;100959632
2059;02;24;20;00;0;0;0;0;2.9;3.9;0.0;94.3;100944437
2059;02;24;21;00;0;0;0;0;3.1;4.4;0.0;106.9;100922151
2059;02;24;22;00;0;0;0;0;3.1;4.5;0.0;120.9;100911008
2059;02;24;23;00;0;0;0;0;3.0;4.3;0.0;136.9;100886696
2059;02;24;24;00;0;0;0;0;3.0;4.0;0.0;155.5;100845163
2059;02;25;01;00;0;0;0;0;3.0;4.1;0.0;176.3;100790461
2059;02;25;02;00;0;0;0;0;2.9;4.7;0.0;-162.6;100726642
2059;02;25;03;00;0;0;0;0;2.5;5.0;0.0;-143.1;100652693
2059;02;25;04;00;0;0;0;0;2.0;5.5;0.0;-126.2;100588874
2059;02;25;05;00;0;0;0;0;1.9;5.8;0.0;-111.7;100530120
2059;02;25;06;00;0;0;0;0;2.1;6.1;0.0;-98.7;100470353
2059;02;25;07;00;0;0;0;0;2.5;6.4;0.0;-86.6;100428820
2059;02;25;08;00;4;4;5;5;2.7;6.7;0.0;-74.7;100404508
2059;02;25;09;00;52;46;38;60;3.2;7.0;8.4;-62.4;100394378
2059;02;25;10;00;106;90;59;120;3.8;7.1;15.8;-49.3;100387287
2059;02;25;11;00;124;111;33;124;4.5;7.1;21.9;-35.0;100379183
2059;02;25;12;00;123;114;20;115;5.3;7.0;26.0;-19.4;100386274
2059;02;25;13;00;116;109;16;107;6.2;6.8;27.8;-2.9;100386274
2059;02;25;14;00;91;86;13;84;7.3;6.9;26.9;13.8;100372092
2059;02;25;15;00;119;110;23;114;7.4;6.9;23.6;29.7;100375131
2059;02;25;16;00;73;69;15;69;7.0;6.4;18.2;44.5;100388300
2059;02;25;17;00;41;39;13;40;6.0;5.4;11.2;58.0;100400456
2059;02;25;18;00;9;9;6;9;4.6;4.8;3.1;70.6;100407547
2059;02;25;19;00;0;0;0;0;3.9;4.1;0.0;82.6;100418690
2059;02;25;20;00;0;0;0;0;3.6;3.8;0.0;94.6;100398430
2059;02;25;21;00;0;0;0;0;3.4;3.6;0.0;107.2;100369053
2059;02;25;22;00;0;0;0;0;3.2;3.6;0.0;121.1;100330559
2059;02;25;23;00;0;0;0;0;3.2;3.7;0.0;137.2;100270792
2059;02;25;24;00;0;0;0;0;3.5;4.2;0.0;155.7;100186713
2059;02;26;01;00;0;0;0;0;4.1;5.0;0.0;176.4;100095543
2059;02;26;02;00;0;0;0;0;4.0;4.6;0.0;-162.6;100017542
2059;02;26;03;00;0;0;0;0;3.9;4.3;0.0;-143.3;99939541
2059;02;26;04;00;0;0;0;0;3.6;4.0;0.0;-126.4;99867618
2059;02;26;05;00;0;0;0;0;3.4;4.0;0.0;-111.9;99818994
2059;02;26;06;00;0;0;0;0;3.5;4.0;0.0;-98.9;99796708
2059;02;26;07;00;0;0;0;0;3.6;3.9;0.0;-86.8;99787591
2059;02;26;08;00;5;5;5;5;3.9;3.7;0.3;-74.8;99791643
2059;02;26;09;00;53;46;36;59;4.8;4.1;8.7;-62.6;99794682
2059;02;26;10;00;130;102;99;163;6.0;4.9;16.2;-49.4;99799747
2059;02;26;11;00;143;117;66;164;7.2;5.3;22.3;-35.1;99806838
2059;02;26;12;00;393;117;617;762;8.7;5.4;26.4;-19.4;99804812
2059;02;26;13;00;344;172;364;572;9.9;5.6;28.1;-2.9;99794682
2059;02;26;14;00;254;183;156;333;10.2;5.6;27.3;13.9;99769357
2059;02;26;15;00;123;102;49;137;9.6;4.7;24.0;29.9;99771383
2059;02;26;16;00;91;83;24;88;8.1;4.1;18.5;44.7;99810890
2059;02;26;17;00;44;41;14;42;6.9;4.5;11.5;58.3;99886865
2059;02;26;18;00;10;9;7;10;6.0;6.0;3.4;70.8;100002347
2059;02;26;19;00;0;0;0;0;5.2;7.8;0.0;82.8;100149232
2059;02;26;20;00;0;0;0;0;4.3;8.0;0.0;94.8;100249519
2059;02;26;21;00;0;0;0;0;3.9;8.0;0.0;107.5;100307260
2059;02;26;22;00;0;0;0;0;3.8;8.0;0.0;121.4;100353858
2059;02;26;23;00;0;0;0;0;3.6;8.4;0.0;137.4;100401469
2059;02;26;24;00;0;0;0;0;3.1;8.7;0.0;155.9;100432872
2059;02;27;01;00;0;0;0;0;2.9;9.1;0.0;176.4;100458197
2059;02;27;02;00;0;0;0;0;3.0;9.6;0.0;-162.7;100481496
2059;02;27;03;00;0;0;0;0;3.4;11.2;0.0;-143.4;100480483
2059;02;27;04;00;0;0;0;0;3.9;12.1;0.0;-126.6;100485548
2059;02;27;05;00;0;0;0;0;4.0;12.3;0.0;-112.1;100528094
2059;02;27;06;00;0;0;0;0;4.1;12.1;0.0;-99.1;100593939
2059;02;27;07;00;0;0;0;0;4.2;11.6;0.0;-87.0;100672953
2059;02;27;08;00;9;8;10;10;4.0;10.9;0.7;-75.0;100772227
2059;02;27;09;00;97;57;221;178;4.0;10.4;9.1;-62.7;100881631
2059;02;27;10;00;235;78;545;487;4.9;10.3;16.5;-49.6;100970775
2059;02;27;11;00;248;129;320;413;6.1;9.9;22.6;-35.2;101018386
2059;02;27;12;00;126;117;20;117;7.4;9.7;26.8;-19.5;101030542
2059;02;27;13;00;129;120;19;119;7.5;8.8;28.5;-2.8;101008256
2059;02;27;14;00;121;112;18;112;6.9;7.9;27.7;14.0;100982931
2059;02;27;15;00;154;130;58;168;6.9;7.5;24.3;30.1;100977866
2059;02;27;16;00;76;71;15;71;7.0;7.3;18.8;44.9;100961658
2059;02;27;17;00;64;58;29;66;6.7;6.7;11.8;58.5;100928229
2059;02;27;18;00;16;15;11;16;6.0;5.8;3.7;71.1;100921138
2059;02;27;19;00;0;0;0;0;5.2;4.8;0.0;83.1;100908982
2059;02;27;20;00;0;0;0;0;4.9;4.5;0.0;95.1;100867449
2059;02;27;21;00;0;0;0;0;5.1;4.8;0.0;107.7;100821864
2059;02;27;22;00;0;0;0;0;5.3;5.0;0.0;121.7;100768175
2059;02;27;23;00;0;0;0;0;5.0;4.8;0.0;137.6;100702330
2059;02;27;24;00;0;0;0;0;4.5;4.3;0.0;156.1;100622303
2059;02;28;01;00;0;0;0;0;4.0;4.2;0.0;176.5;100528094
2059;02;28;02;00;0;0;0;0;3.7;4.4;0.0;-162.7;100445028
2059;02;28;03;00;0;0;0;0;3.7;4.7;0.0;-143.5;100353858
2059;02;28;04;00;0;0;0;0;3.8;4.9;0.0;-126.8;100265727
2059;02;28;05;00;0;0;0;0;3.4;4.1;0.0;-112.3;100181648
2059;02;28;06;00;0;0;0;0;3.0;3.6;0.0;-99.3;100060088
2059;02;28;07;00;0;0;0;0;2.7;4.0;0.0;-87.2;99906112
2059;02;28;08;00;6;5;5;6;2.9;5.6;1.0;-75.2;99792656
2059;02;28;09;00;50;45;26;52;3.3;6.5;9.4;-62.9;99709590
2059;02;28;10;00;82;75;26;81;3.9;6.7;16.9;-49.7;99629563
2059;02;28;11;00;101;93;19;95;3.9;7.1;23.0;-35.3;99478626
2059;02;28;12;00;97;91;13;88;4.7;7.4;27.1;-19.5;99302364
2059;02;28;13;00;115;108;15;105;6.6;6.9;28.9;-2.8;99137245
2059;02;28;14;00;93;88;12;84;9.3;6.7;28.0;14.1;98984282
2059;02;28;15;00;113;105;19;105;11.2;7.0;24.6;30.3;98850566
2059;02;28;16;00;74;70;14;69;10.6;7.5;19.2;45.2;98758383
2059;02;28;17;00;60;56;23;60;8.8;7.3;12.1;58.7;98710772
2059;02;28;18;00;17;16;11;17;7.3;6.8;4.0;71.3;98699629
2059;02;28;19;00;0;0;0;0;6.4;6.4;0.0;83.3;98707733
2059;02;28;20;00;0;0;0;0;6.0;7.1;0.0;95.4;98749266
2059;02;28;21;00;0;0;0;0;5.8;8.8;0.0;108.0;98848540
2059;02;28;22;00;0;0;0;0;4.6;10.7;0.0;121.9;99003529
2059;02;28;23;00;0;0;0;0;3.3;11.9;0.0;137.9;99195999
2059;02;28;24;00;0;0;0;0;2.5;13.0;0.0;156.3;99432028
2059;03;01;01;00;0;0;0;0;2.8;13.7;0.0;176.6;99685278
2059;03;01;02;00;0;0;0;0;3.6;13.6;0.0;-162.7;99921307
2059;03;01;03;00;0;0;0;0;3.8;12.9;0.0;-143.6;100138089
2059;03;01;04;00;0;0;0;0;3.8;11.6;0.0;-126.9;100337650
2059;03;01;05;00;0;0;0;0;3.6;10.3;0.0;-112.4;100507834
2059;03;01;06;00;0;0;0;0;3.3;9.4;0.0;-99.5;100660797
2059;03;01;07;00;0;0;0;0;2.9;9.0;0.0;-87.3;100799578
2059;03;01;08;00;7;7;6;8;2.6;8.5;1.3;-75.4;100947476
2059;03;01;09;00;59;52;36;63;2.9;8.3;9.8;-63.1;101068023
2059;03;01;10;00;136;106;95;167;4.0;8.7;17.3;-49.9;101189583
2059;03;01;11;00;213;151;156;282;5.0;9.8;23.4;-35.4;101314182
2059;03;01;12;00;310;175;289;474;5.8;10.2;27.5;-19.6;101439794
2059;03;01;13;00;370;171;404;616;6.1;10.2;29.3;-2.8;101549198
2059;03;01;14;00;272;185;183;364;6.2;10.0;28.4;14.2;101644420
2059;03;01;15;00;323;143;422;558;6.1;9.6;25.0;30.4;101741668
2059;03;01;16;00;248;111;415;444;5.8;8.8;19.5;45.4;101835877
2059;03;01;17;00;130;79;224;215;5.0;7.4;12.4;59.0;101915904
2059;03;01;18;00;30;27;34;36;3.6;6.2;4.3;71.6;101999983
2059;03;01;19;00;0;0;0;0;2.7;5.7;0.0;83.6;102097231
2059;03;01;20;00;0;0;0;0;2.1;5.5;0.0;95.6;102165102
2059;03;01;21;00;0;0;0;0;1.7;5.7;0.0;108.3;102223856
2059;03;01;22;00;0;0;0;0;1.3;5.5;0.0;122.2;102290714
2059;03;01;23;00;0;0;0;0;1.3;6.0;0.0;138.1;102360611
2059;03;01;24;00;0;0;0;0;1.2;6.2;0.0;156.5;102410248
2059;03;02;01;00;0;0;0;0;0.8;6.0;0.0;176.7;102446716
2059;03;02;02;00;0;0;0;0;0.5;6.0;0.0;-162.8;102486223
2059;03;02;03;00;0;0;0;0;0.7;6.3;0.0;-143.8;102506483
2059;03;02;04;00;0;0;0;0;0.8;6.4;0.0;-127.1;102534847
2059;03;02;05;00;0;0;0;0;0.6;5.8;0.0;-112.6;102576380
2059;03;02;06;00;0;0;0;0;0.5;5.7;0.0;-99.7;102616900
2059;03;02;07;00;0;0;0;0;0.6;6.0;0.0;-87.5;102671602
2059;03;02;08;00;15;14;17;17;0.9;6.2;1.7;-75.6;102730356
2059;03;02;09;00;115;62;275;212;1.9;6.4;10.1;-63.2;102794175
2059;03;02;10;00;189;108;285;306;3.3;6.7;17.6;-50.0;102835708
2059;03;02;11;00;297;135;398;506;4.6;7.4;23.7;-35.5;102872176
2059;03;02;12;00;246;181;138;308;5.2;7.8;27.9;-19.6;102909657
2059;03;02;13;00;210;157;106;255;5.6;8.1;29.7;-2.7;102941060
2059;03;02;14;00;106;100;14;96;5.9;8.4;28.8;14.3;102967398
2059;03;02;15;00;199;144;129;252;5.8;8.6;25.3;30.6;102997788
2059;03;02;16;00;139;103;114;177;5.3;8.4;19.8;45.6;103030204
2059;03;02;17;00;165;69;413;324;4.5;7.6;12.7;59.2;103063633
2059;03;02;18;00;39;31;67;55;3.1;6.5;4.5;71.8;103103140
2059;03;02;19;00;0;0;0;0;2.1;6.1;0.0;83.9;103160881
2059;03;02;20;00;0;0;0;0;2.0;6.4;0.0;95.9;103212544
2059;03;02;21;00;0;0;0;0;2.0;6.4;0.0;108.6;103244960
2059;03;02;22;00;0;0;0;0;1.4;5.7;0.0;122.5;103282441
2059;03;02;23;00;0;0;0;0;1.0;5.8;0.0;138.4;103296623
2059;03;02;24;00;0;0;0;0;1.2;6.0;0.0;156.6;103305740
2059;03;03;01;00;0;0;0;0;1.4;6.2;0.0;176.8;103321948
2059;03;03;02;00;0;0;0;0;1.3;5.9;0.0;-162.8;103354364
2059;03;03;03;00;0;0;0;0;1.0;5.7;0.0;-143.9;103379689
2059;03;03;04;00;0;0;0;0;1.1;5.8;0.0;-127.3;103390832
2059;03;03;05;00;0;0;0;0;1.1;5.5;0.0;-112.8;103389819
2059;03;03;06;00;0;0;0;0;0.9;5.2;0.0;-99.9;103375637
2059;03;03;07;00;0;0;0;0;0.8;5.0;0.0;-87.7;103364494
2059;03;03;08;00;17;16;21;20;1.3;5.4;2.0;-75.8;103370572
2059;03;03;09;00;124;62;312;232;2.4;5.8;10.4;-63.4;103393871
2059;03;03;10;00;275;71;654;557;3.6;5.8;18.0;-50.1;103421222
2059;03;03;11;00;401;74;798;797;4.7;6.0;24.1;-35.6;103434391
2059;03;03;12;00;365;149;462;619;5.6;6.5;28.3;-19.6;103432365
2059;03;03;13;00;189;156;65;205;6.1;6.5;30.0;-2.7;103412105
2059;03;03;14;00;108;101;14;98;6.4;6.5;29.1;14.5;103375637
2059;03;03;15;00;129;119;23;121;6.3;6.4;25.7;30.8;103335117
2059;03;03;16;00;221;110;340;367;5.8;6.0;20.1;45.8;103293584
2059;03;03;17;00;133;84;207;207;4.9;4.8;13.0;59.5;103260155
2059;03;03;18;00;34;30;39;41;2.1;3.1;4.8;72.1;103240908
2059;03;03;19;00;0;0;0;0;-0.0;3.3;0.0;84.2;103239895
2059;03;03;20;00;0;0;0;0;-0.7;3.3;0.0;96.2;103238882
2059;03;03;21;00;0;0;0;0;-1.2;3.3;0.0;108.8;103227739
2059;03;03;22;00;0;0;0;0;-1.4;3.2;0.0;122.8;103220648
2059;03;03;23;00;0;0;0;0;-1.3;3.1;0.0;138.6;103213557
2059;03;03;24;00;0;0;0;0;-1.3;3.0;0.0;156.8;103196336
2059;03;04;01;00;0;0;0;0;-1.3;2.9;0.0;176.9;103179115
2059;03;04;02;00;0;0;0;0;-1.4;2.8;0.0;-162.8;103158855
2059;03;04;03;00;0;0;0;0;-1.4;2.7;0.0;-144.0;103127452
2059;03;04;04;00;0;0;0;0;-1.3;2.9;0.0;-127.4;103095036
2059;03;04;05;00;0;0;0;0;-1.3;3.1;0.0;-113.0;103067685
2059;03;04;06;00;0;0;0;0;-1.2;3.1;0.0;-100.1;103053503
2059;03;04;07;00;0;0;0;0;-1.3;3.0;0.0;-87.9;103046412
2059;03;04;08;00;20;18;28;25;-0.6;3.3;2.4;-75.9;103062620
2059;03;04;09;00;133;61;358;255;1.4;4.0;10.8;-63.6;103074776
2059;03;04;10;00;264;85;574;508;3.1;5.2;18.3;-50.3;103086932
2059;03;04;11;00;372;96;672;699;4.0;6.2;24.5;-35.7;103108205
2059;03;04;12;00;285;185;205;389;4.6;6.7;28.7;-19.6;103121374
2059;03;04;13;00;445;140;600;798;4.9;7.0;30.4;-2.6;103137582
2059;03;04;14;00;496;88;825;948;4.7;7.2;29.5;14.6;103153790
2059;03;04;15;00;452;67;874;889;4.2;7.2;26.0;31.0;103188232
2059;03;04;16;00;343;61;795;692;3.5;7.0;20.5;46.1;103231791
2059;03;04;17;00;191;62;538;389;2.3;6.1;13.3;59.7;103273324
2059;03;04;18;00;52;37;125;85;-0.1;4.3;5.1;72.4;103319922
2059;03;04;19;00;0;0;0;0;-1.8;4.0;0.0;84.4;103376650
2059;03;04;20;00;0;0;0;0;-1.9;4.0;0.0;96.5;103415144
2059;03;04;21;00;0;0;0;0;-2.0;3.9;0.0;109.1;103447560
2059;03;04;22;00;0;0;0;0;-1.9;3.9;0.0;123.1;103478963
2059;03;04;23;00;0;0;0;0;-1.7;3.9;0.0;138.9;103498210
2059;03;04;24;00;0;0;0;0;-1.8;3.9;0.0;157.0;103520496
